occurrence_year,division,homicide_type,occurrence_date,hood_id,day_of_week,weekend,season,homicide_count
2008,D32,Shooting,2008-08-24T00:00:00Z,37,Sunday,TRUE,Summer,70
2018,D51,Stabbing,2018-01-29T00:00:00Z,76,Monday,FALSE,Winter,97
2014,D14,Other,2014-12-15T00:00:00Z,84,Monday,FALSE,Winter,58
2008,D42,Shooting,2008-08-26T00:00:00Z,132,Tuesday,FALSE,Summer,70
2017,D53,Other,2017-12-31T00:00:00Z,55,Sunday,TRUE,Winter,65
2015,D51,Stabbing,2015-01-10T00:00:00Z,75,Saturday,TRUE,Winter,59
2008,D23,Other,2008-05-28T00:00:00Z,1,Wednesday,FALSE,Spring,70
2008,D51,Other,2008-08-22T00:00:00Z,77,Friday,FALSE,Summer,70
2008,D33,Stabbing,2008-09-02T00:00:00Z,52,Tuesday,FALSE,Fall,70
2008,D12,Shooting,2008-09-08T00:00:00Z,110,Monday,FALSE,Fall,70
2008,D31,Stabbing,2008-09-08T00:00:00Z,22,Monday,FALSE,Fall,70
2008,D31,Shooting,2008-09-09T00:00:00Z,29,Tuesday,FALSE,Fall,70
2008,D31,Shooting,2008-09-16T00:00:00Z,24,Tuesday,FALSE,Fall,70
2008,D42,Stabbing,2008-09-16T00:00:00Z,118,Tuesday,FALSE,Fall,70
2008,D31,Shooting,2008-09-22T00:00:00Z,25,Monday,FALSE,Fall,70
2008,D22,Shooting,2008-10-03T00:00:00Z,9,Friday,FALSE,Fall,70
2008,D31,Other,2008-09-24T00:00:00Z,26,Wednesday,FALSE,Fall,70
2008,D31,Shooting,2008-10-09T00:00:00Z,26,Thursday,FALSE,Fall,70
2008,D14,Other,2008-10-11T00:00:00Z,82,Saturday,TRUE,Fall,70
2008,D42,Stabbing,2008-10-13T00:00:00Z,131,Monday,FALSE,Fall,70
2008,D42,Stabbing,2008-10-13T00:00:00Z,131,Monday,FALSE,Fall,70
2008,D43,Shooting,2008-10-14T00:00:00Z,139,Tuesday,FALSE,Fall,70
2008,D55,Shooting,2008-10-25T00:00:00Z,70,Saturday,TRUE,Fall,70
2008,D32,Shooting,2008-10-25T00:00:00Z,33,Saturday,TRUE,Fall,70
2008,D14,Other,2008-08-28T00:00:00Z,78,Thursday,FALSE,Summer,70
2008,D43,Stabbing,2008-11-18T00:00:00Z,135,Tuesday,FALSE,Fall,70
2008,D43,Stabbing,2008-11-18T00:00:00Z,135,Tuesday,FALSE,Fall,70
2008,D43,Stabbing,2008-11-18T00:00:00Z,135,Tuesday,FALSE,Fall,70
2008,D22,Other,2008-11-23T00:00:00Z,13,Sunday,TRUE,Fall,70
2008,D33,Shooting,2008-11-26T00:00:00Z,43,Wednesday,FALSE,Fall,70
2008,D22,Stabbing,2008-12-03T00:00:00Z,18,Wednesday,FALSE,Winter,70
2008,D12,Stabbing,2008-12-06T00:00:00Z,112,Saturday,TRUE,Winter,70
2008,D41,Other,2008-12-25T00:00:00Z,119,Thursday,FALSE,Winter,70
2009,D31,Shooting,2009-01-03T00:00:00Z,21,Saturday,TRUE,Winter,62
2009,D33,Shooting,2009-01-04T00:00:00Z,42,Sunday,TRUE,Winter,62
2009,D54,Other,2009-01-06T00:00:00Z,44,Tuesday,FALSE,Winter,62
2009,D12,Stabbing,2009-01-16T00:00:00Z,91,Friday,FALSE,Winter,62
2009,D12,Shooting,2009-01-20T00:00:00Z,110,Tuesday,FALSE,Winter,62
2009,D12,Shooting,2009-02-01T00:00:00Z,113,Sunday,TRUE,Winter,62
2009,D41,Shooting,2009-02-10T00:00:00Z,135,Tuesday,FALSE,Winter,62
2009,D31,Shooting,2009-02-22T00:00:00Z,24,Sunday,TRUE,Winter,62
2009,D41,Other,2009-07-11T00:00:00Z,126,Saturday,TRUE,Summer,62
2009,D12,Shooting,2009-02-26T00:00:00Z,110,Thursday,FALSE,Winter,62
2009,D41,Shooting,2009-02-28T00:00:00Z,126,Saturday,TRUE,Winter,62
2009,D31,Stabbing,2009-03-12T00:00:00Z,24,Thursday,FALSE,Spring,62
2009,D41,Stabbing,2009-04-02T00:00:00Z,124,Thursday,FALSE,Spring,62
2009,D55,Stabbing,2009-04-17T00:00:00Z,70,Friday,FALSE,Spring,62
2009,D12,Shooting,2009-04-21T00:00:00Z,110,Tuesday,FALSE,Spring,62
2009,D12,Shooting,2009-04-22T00:00:00Z,111,Wednesday,FALSE,Spring,62
2009,D11,Shooting,2009-05-01T00:00:00Z,114,Friday,FALSE,Spring,62
2009,D14,Stabbing,2009-05-05T00:00:00Z,84,Tuesday,FALSE,Spring,62
2009,D12,Shooting,2009-05-11T00:00:00Z,111,Monday,FALSE,Spring,62
2009,D55,Stabbing,2009-05-20T00:00:00Z,70,Wednesday,FALSE,Spring,62
2009,D23,Stabbing,2009-05-20T00:00:00Z,111,Wednesday,FALSE,Spring,62
2009,D12,Stabbing,2009-06-15T00:00:00Z,6,Monday,FALSE,Summer,62
2009,D32,Other,2009-06-17T00:00:00Z,31,Wednesday,FALSE,Summer,62
2009,D51,Stabbing,2009-06-21T00:00:00Z,70,Sunday,TRUE,Summer,62
2009,D51,Stabbing,2009-06-21T00:00:00Z,70,Sunday,TRUE,Summer,62
2009,D55,Other,2009-05-09T00:00:00Z,65,Saturday,TRUE,Spring,62
2009,D31,Other,2009-07-07T00:00:00Z,25,Tuesday,FALSE,Summer,62
2009,D43,Shooting,2009-07-19T00:00:00Z,131,Sunday,TRUE,Summer,62
2009,D42,Stabbing,2009-07-20T00:00:00Z,118,Monday,FALSE,Summer,62
2009,D14,Shooting,2009-07-25T00:00:00Z,79,Saturday,TRUE,Summer,62
2009,D53,Shooting,2009-08-01T00:00:00Z,95,Saturday,TRUE,Summer,62
2009,D23,Shooting,2009-08-02T00:00:00Z,1,Sunday,TRUE,Summer,62
2017,D52,Other,2017-12-31T00:00:00Z,55,Sunday,TRUE,Winter,65
2016,D53,Other,2016-04-22T00:00:00Z,55,Friday,FALSE,Spring,75
2015,D32,Stabbing,2015-01-17T00:00:00Z,50,Saturday,TRUE,Winter,59
2017,D33,Other,2017-12-15T00:00:00Z,40,Friday,FALSE,Winter,65
2017,D33,Other,2017-12-15T00:00:00Z,40,Friday,FALSE,Winter,65
2015,D32,Shooting,2015-01-27T00:00:00Z,31,Tuesday,FALSE,Winter,59
2018,D33,Shooting,2018-02-08T00:00:00Z,52,Thursday,FALSE,Winter,97
2015,D14,Shooting,2015-01-31T00:00:00Z,78,Saturday,TRUE,Winter,59
2018,D43,Shooting,2018-02-15T00:00:00Z,134,Thursday,FALSE,Winter,97
2015,D41,Other,2015-02-04T00:00:00Z,120,Wednesday,FALSE,Winter,59
2018,D13,Other,2018-02-26T00:00:00Z,94,Monday,FALSE,Winter,97
2015,D55,Shooting,2015-02-28T00:00:00Z,64,Saturday,TRUE,Winter,59
2018,D31,Shooting,2018-03-02T00:00:00Z,24,Friday,FALSE,Spring,97
2015,D55,Shooting,2015-02-28T00:00:00Z,64,Saturday,TRUE,Winter,59
2018,D33,Stabbing,2018-03-06T00:00:00Z,45,Tuesday,FALSE,Spring,97
2015,D23,Shooting,2015-03-17T00:00:00Z,6,Tuesday,FALSE,Spring,59
2018,D23,Shooting,2018-03-10T00:00:00Z,2,Saturday,TRUE,Spring,97
2015,D23,Stabbing,2015-03-21T00:00:00Z,7,Saturday,TRUE,Spring,59
2018,D23,Shooting,2018-03-16T00:00:00Z,8,Friday,FALSE,Spring,97
2015,D22,Other,2015-03-18T00:00:00Z,17,Wednesday,FALSE,Spring,59
2018,D32,Shooting,2018-03-17T00:00:00Z,31,Saturday,TRUE,Spring,97
2015,D23,Shooting,2015-03-30T00:00:00Z,2,Monday,FALSE,Spring,59
2018,D32,Shooting,2018-03-17T00:00:00Z,31,Saturday,TRUE,Spring,97
2015,D13,Other,2015-04-14T00:00:00Z,92,Tuesday,FALSE,Spring,59
2018,D41,Shooting,2018-04-06T00:00:00Z,45,Friday,FALSE,Spring,97
2015,D41,Stabbing,2015-04-23T00:00:00Z,122,Thursday,FALSE,Spring,59
2018,D54,Stabbing,2018-04-10T00:00:00Z,58,Tuesday,FALSE,Spring,97
2015,D54,Other,2015-04-09T00:00:00Z,61,Thursday,FALSE,Spring,59
2018,D41,Stabbing,2018-04-21T00:00:00Z,124,Saturday,TRUE,Spring,97
2015,D43,Stabbing,2015-05-08T00:00:00Z,136,Friday,FALSE,Spring,59
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2015,D54,Shooting,2015-05-19T00:00:00Z,65,Tuesday,FALSE,Spring,59
2015,D11,Other,2015-05-17T00:00:00Z,93,Sunday,TRUE,Spring,59
2015,D11,Shooting,2015-05-20T00:00:00Z,93,Wednesday,FALSE,Spring,59
2015,D43,Stabbing,2015-05-25T00:00:00Z,137,Monday,FALSE,Spring,59
2015,D43,Shooting,2015-06-01T00:00:00Z,137,Monday,FALSE,Summer,59
2015,D54,Stabbing,2015-05-30T00:00:00Z,60,Saturday,TRUE,Spring,59
2015,D51,Stabbing,2015-06-03T00:00:00Z,75,Wednesday,FALSE,Summer,59
2015,D12,Other,2015-06-12T00:00:00Z,111,Friday,FALSE,Summer,59
2015,D14,Shooting,2015-06-28T00:00:00Z,84,Sunday,TRUE,Summer,59
2015,D14,Shooting,2015-06-28T00:00:00Z,84,Sunday,TRUE,Summer,59
2015,D43,Stabbing,2015-07-12T00:00:00Z,123,Sunday,TRUE,Summer,59
2015,D13,Other,2015-07-10T00:00:00Z,93,Friday,FALSE,Summer,59
2015,D51,Stabbing,2015-08-03T00:00:00Z,74,Monday,FALSE,Summer,59
2015,D14,Shooting,2015-08-04T00:00:00Z,82,Tuesday,FALSE,Summer,59
2015,D14,Shooting,2015-08-04T00:00:00Z,82,Tuesday,FALSE,Summer,59
2015,D12,Stabbing,2015-08-07T00:00:00Z,91,Friday,FALSE,Summer,59
2015,D52,Shooting,2015-08-09T00:00:00Z,76,Sunday,TRUE,Summer,59
2015,D51,Shooting,2015-08-19T00:00:00Z,73,Wednesday,FALSE,Summer,59
2015,D12,Shooting,2015-08-19T00:00:00Z,28,Wednesday,FALSE,Summer,59
2015,D23,Shooting,2015-07-09T00:00:00Z,2,Thursday,FALSE,Summer,59
2015,D12,Stabbing,2015-09-06T00:00:00Z,111,Sunday,TRUE,Fall,59
2015,D43,Stabbing,2015-09-12T00:00:00Z,136,Saturday,TRUE,Fall,59
2015,D43,Stabbing,2015-09-22T00:00:00Z,135,Tuesday,FALSE,Fall,59
2015,D43,Shooting,2015-10-01T00:00:00Z,134,Thursday,FALSE,Fall,59
2015,D23,Shooting,2015-10-17T00:00:00Z,1,Saturday,TRUE,Fall,59
2015,D51,Shooting,2015-10-31T00:00:00Z,76,Saturday,TRUE,Fall,59
2015,D53,Shooting,2015-11-04T00:00:00Z,55,Wednesday,FALSE,Fall,59
2015,D55,Other,2015-11-10T00:00:00Z,64,Tuesday,FALSE,Fall,59
2015,D41,Other,2015-11-10T00:00:00Z,120,Tuesday,FALSE,Fall,59
2015,D51,Stabbing,2015-11-13T00:00:00Z,71,Friday,FALSE,Fall,59
2015,D42,Stabbing,2015-11-13T00:00:00Z,118,Friday,FALSE,Fall,59
2015,D23,Shooting,2015-11-17T00:00:00Z,1,Tuesday,FALSE,Fall,59
2015,D23,Shooting,2015-11-30T00:00:00Z,2,Monday,FALSE,Fall,59
2015,D52,Shooting,2015-12-11T00:00:00Z,77,Friday,FALSE,Winter,59
2015,D33,Shooting,2015-12-11T00:00:00Z,53,Friday,FALSE,Winter,59
2015,D51,Stabbing,2015-12-15T00:00:00Z,76,Tuesday,FALSE,Winter,59
2015,D31,Shooting,2015-12-15T00:00:00Z,21,Tuesday,FALSE,Winter,59
2015,D52,Stabbing,2015-12-11T00:00:00Z,76,Friday,FALSE,Winter,59
2015,D41,Other,2015-11-28T00:00:00Z,121,Saturday,TRUE,Fall,59
2015,D13,Other,2015-12-20T00:00:00Z,106,Sunday,TRUE,Winter,59
2015,D53,Other,2015-12-30T00:00:00Z,100,Wednesday,FALSE,Winter,59
2016,D54,Shooting,2016-01-04T00:00:00Z,61,Monday,FALSE,Winter,75
2016,D32,Other,2016-01-17T00:00:00Z,50,Sunday,TRUE,Winter,75
2016,D22,Shooting,2016-01-20T00:00:00Z,10,Wednesday,FALSE,Winter,75
2016,D42,Shooting,2016-01-20T00:00:00Z,117,Wednesday,FALSE,Winter,75
2016,D22,Shooting,2016-01-19T00:00:00Z,18,Tuesday,FALSE,Winter,75
2016,D43,Shooting,2016-01-24T00:00:00Z,127,Sunday,TRUE,Winter,75
2016,D13,Shooting,2016-01-29T00:00:00Z,31,Friday,FALSE,Winter,75
2016,D14,Shooting,2016-01-31T00:00:00Z,78,Sunday,TRUE,Winter,75
2016,D23,Other,2016-01-30T00:00:00Z,2,Saturday,TRUE,Winter,75
2016,D14,Shooting,2016-01-31T00:00:00Z,78,Sunday,TRUE,Winter,75
2016,D22,Stabbing,2016-02-03T00:00:00Z,13,Wednesday,FALSE,Winter,75
2016,D54,Other,2016-02-07T00:00:00Z,54,Sunday,TRUE,Winter,75
2016,D12,Stabbing,2016-02-09T00:00:00Z,113,Tuesday,FALSE,Winter,75
2016,D41,Stabbing,2016-02-27T00:00:00Z,120,Saturday,TRUE,Winter,75
2016,D23,Shooting,2016-02-28T00:00:00Z,8,Sunday,TRUE,Winter,75
2016,D11,Shooting,2016-02-29T00:00:00Z,139,Monday,FALSE,Winter,75
2016,D43,Other,2016-02-22T00:00:00Z,139,Monday,FALSE,Winter,75
2016,D52,Other,2016-03-04T00:00:00Z,78,Friday,FALSE,Spring,75
2016,D42,Shooting,2016-03-20T00:00:00Z,117,Sunday,TRUE,Spring,75
2016,D12,Other,2016-03-22T00:00:00Z,23,Tuesday,FALSE,Spring,75
2016,D55,Shooting,2016-03-23T00:00:00Z,70,Wednesday,FALSE,Spring,75
2016,D51,Shooting,2016-04-02T00:00:00Z,73,Saturday,TRUE,Spring,75
2016,D31,Other,2016-04-09T00:00:00Z,27,Saturday,TRUE,Spring,75
2016,D53,Shooting,2016-04-13T00:00:00Z,76,Wednesday,FALSE,Spring,75
2016,D22,Shooting,2016-04-14T00:00:00Z,17,Thursday,FALSE,Spring,75
2016,D54,Shooting,2016-04-17T00:00:00Z,65,Sunday,TRUE,Spring,75
2016,D41,Shooting,2016-04-29T00:00:00Z,119,Friday,FALSE,Spring,75
2016,D41,Shooting,2016-04-29T00:00:00Z,119,Friday,FALSE,Spring,75
2016,D23,Shooting,2016-05-15T00:00:00Z,1,Sunday,TRUE,Spring,75
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D32,Other,2018-04-23T00:00:00Z,38,Monday,FALSE,Spring,97
2018,D41,Stabbing,2018-05-06T00:00:00Z,122,Sunday,TRUE,Spring,97
2018,D22,Shooting,2018-05-07T00:00:00Z,10,Monday,FALSE,Spring,97
2018,D43,Shooting,2018-05-20T00:00:00Z,135,Sunday,TRUE,Spring,97
2018,D52,Shooting,2018-05-20T00:00:00Z,76,Sunday,TRUE,Spring,97
2018,D14,Stabbing,2018-05-23T00:00:00Z,95,Wednesday,FALSE,Spring,97
2018,D54,Other,2018-05-25T00:00:00Z,57,Friday,FALSE,Spring,97
2018,D55,Stabbing,2018-05-25T00:00:00Z,62,Friday,FALSE,Spring,97
2018,D42,Shooting,2018-05-28T00:00:00Z,132,Monday,FALSE,Spring,97
2018,D53,Shooting,2018-05-28T00:00:00Z,95,Monday,FALSE,Spring,97
2018,D52,Shooting,2018-05-30T00:00:00Z,76,Wednesday,FALSE,Spring,97
2018,D22,Shooting,2018-06-05T00:00:00Z,18,Tuesday,FALSE,Summer,97
2018,D11,Stabbing,2018-06-09T00:00:00Z,84,Saturday,TRUE,Summer,97
2018,D14,Other,2018-06-09T00:00:00Z,82,Saturday,TRUE,Summer,97
2018,D11,Other,2018-06-13T00:00:00Z,86,Wednesday,FALSE,Summer,97
2018,D41,Stabbing,2018-06-16T00:00:00Z,123,Saturday,TRUE,Summer,97
2018,D53,Other,2018-06-18T00:00:00Z,75,Monday,FALSE,Summer,97
2018,D32,Shooting,2018-06-24T00:00:00Z,32,Sunday,TRUE,Summer,97
2018,D23,Shooting,2018-06-24T00:00:00Z,3,Sunday,TRUE,Summer,97
2018,D23,Shooting,2018-06-24T00:00:00Z,3,Sunday,TRUE,Summer,97
2018,D23,Stabbing,2018-06-23T00:00:00Z,1,Saturday,TRUE,Summer,97
2018,D51,Shooting,2018-06-25T00:00:00Z,73,Monday,FALSE,Summer,97
2018,D52,Shooting,2018-06-30T00:00:00Z,77,Saturday,TRUE,Summer,97
2018,D52,Shooting,2018-06-30T00:00:00Z,77,Saturday,TRUE,Summer,97
2018,D54,Stabbing,2018-07-01T00:00:00Z,69,Sunday,TRUE,Summer,97
2018,D14,Shooting,2018-07-01T00:00:00Z,78,Sunday,TRUE,Summer,97
2018,D31,Shooting,2018-07-08T00:00:00Z,24,Sunday,TRUE,Summer,97
2018,D31,Shooting,2018-07-09T00:00:00Z,24,Monday,FALSE,Summer,97
2018,D41,Other,2018-07-05T00:00:00Z,120,Thursday,FALSE,Summer,97
2018,D54,Shooting,2018-07-23T00:00:00Z,68,Monday,FALSE,Summer,97
2018,D55,Stabbing,2018-07-21T00:00:00Z,70,Saturday,TRUE,Summer,97
2018,D54,Shooting,2018-07-23T00:00:00Z,68,Monday,FALSE,Summer,97
2018,D31,Shooting,2018-07-25T00:00:00Z,21,Wednesday,FALSE,Summer,97
2012,D51,Other,2012-10-18T00:00:00Z,75,Thursday,FALSE,Fall,57
2015,D43,Other,2015-10-15T00:00:00Z,137,Thursday,FALSE,Fall,59
2010,D52,Other,2010-09-06T00:00:00Z,55,Monday,FALSE,Fall,65
2010,D52,Other,2010-12-29T00:00:00Z,55,Wednesday,FALSE,Winter,65
2015,D52,Other,2015-12-14T00:00:00Z,55,Monday,FALSE,Winter,59
2018,D23,Shooting,2018-08-15T00:00:00Z,1,Wednesday,FALSE,Summer,97
2018,D23,Stabbing,2018-08-18T00:00:00Z,6,Saturday,TRUE,Summer,97
2018,D22,Stabbing,2018-08-18T00:00:00Z,14,Saturday,TRUE,Summer,97
2018,D51,Shooting,2018-08-19T00:00:00Z,73,Sunday,TRUE,Summer,97
2018,D54,Shooting,2018-08-22T00:00:00Z,69,Wednesday,FALSE,Summer,97
2018,D12,Shooting,2018-08-22T00:00:00Z,115,Wednesday,FALSE,Summer,97
2018,D22,Other,2018-08-13T00:00:00Z,18,Monday,FALSE,Summer,97
2018,D12,Stabbing,2018-08-24T00:00:00Z,113,Friday,FALSE,Summer,97
2018,D42,Other,2018-08-24T00:00:00Z,129,Friday,FALSE,Summer,97
2018,D51,Other,2018-08-29T00:00:00Z,72,Wednesday,FALSE,Summer,97
2018,D22,Stabbing,2018-08-18T00:00:00Z,14,Saturday,TRUE,Summer,97
2018,D41,Shooting,2018-08-31T00:00:00Z,120,Friday,FALSE,Summer,97
2018,D42,Shooting,2018-09-02T00:00:00Z,132,Sunday,TRUE,Fall,97
2018,D14,Shooting,2018-09-02T00:00:00Z,82,Sunday,TRUE,Fall,97
2018,D12,Shooting,2018-09-08T00:00:00Z,91,Saturday,TRUE,Fall,97
2018,D11,Other,2018-09-08T00:00:00Z,86,Saturday,TRUE,Fall,97
2018,D23,Stabbing,2018-09-11T00:00:00Z,7,Tuesday,FALSE,Fall,97
2018,D43,Shooting,2018-09-14T00:00:00Z,138,Friday,FALSE,Fall,97
2018,D42,Shooting,2018-09-18T00:00:00Z,128,Tuesday,FALSE,Fall,97
2018,D32,Stabbing,2018-09-19T00:00:00Z,36,Wednesday,FALSE,Fall,97
2018,D33,Shooting,2018-09-24T00:00:00Z,53,Monday,FALSE,Fall,97
2018,D51,Shooting,2018-09-25T00:00:00Z,72,Tuesday,FALSE,Fall,97
2018,D31,Shooting,2018-10-02T00:00:00Z,27,Tuesday,FALSE,Fall,97
2018,D42,Shooting,2018-10-03T00:00:00Z,118,Wednesday,FALSE,Fall,97
2018,D55,Other,2018-10-04T00:00:00Z,70,Thursday,FALSE,Fall,97
2018,D31,Shooting,2018-10-11T00:00:00Z,26,Thursday,FALSE,Fall,97
2018,D41,Stabbing,2018-10-20T00:00:00Z,124,Saturday,TRUE,Fall,97
2018,D41,Other,2018-10-18T00:00:00Z,120,Thursday,FALSE,Fall,97
2018,D51,Other,2018-10-12T00:00:00Z,75,Friday,FALSE,Fall,97
2018,D31,Shooting,2018-11-14T00:00:00Z,23,Wednesday,FALSE,Fall,97
2018,D43,Shooting,2018-11-18T00:00:00Z,136,Sunday,TRUE,Fall,97
2018,D51,Other,2018-11-16T00:00:00Z,73,Friday,FALSE,Fall,97
2018,D51,Stabbing,2018-12-06T00:00:00Z,73,Thursday,FALSE,Winter,97
2018,D23,Shooting,2018-12-12T00:00:00Z,6,Wednesday,FALSE,Winter,97
2018,D31,Shooting,2018-12-18T00:00:00Z,24,Tuesday,FALSE,Winter,97
2018,D14,Shooting,2018-12-19T00:00:00Z,77,Wednesday,FALSE,Winter,97
2018,D23,Shooting,2018-12-21T00:00:00Z,2,Friday,FALSE,Winter,97
2019,D41,Stabbing,2019-01-06T00:00:00Z,124,Sunday,TRUE,Winter,79
2019,D23,Shooting,2019-01-09T00:00:00Z,4,Wednesday,FALSE,Winter,79
2019,D41,Stabbing,2019-01-08T00:00:00Z,120,Tuesday,FALSE,Winter,79
2019,D41,Shooting,2019-01-12T00:00:00Z,126,Saturday,TRUE,Winter,79
2019,D12,Stabbing,2019-01-24T00:00:00Z,111,Thursday,FALSE,Winter,79
2019,D51,Shooting,2019-02-08T00:00:00Z,73,Friday,FALSE,Winter,79
2019,D43,Shooting,2019-02-12T00:00:00Z,136,Tuesday,FALSE,Winter,79
2019,D23,Shooting,2019-02-13T00:00:00Z,4,Wednesday,FALSE,Winter,79
2019,D22,Shooting,2019-02-10T00:00:00Z,17,Sunday,TRUE,Winter,79
2019,D23,Shooting,2019-02-24T00:00:00Z,2,Sunday,TRUE,Winter,79
2019,D53,Other,2019-03-04T00:00:00Z,104,Monday,FALSE,Spring,79
2019,D31,Shooting,2019-03-11T00:00:00Z,26,Monday,FALSE,Spring,79
2019,D11,Other,2019-03-13T00:00:00Z,91,Wednesday,FALSE,Spring,79
2019,D23,Other,2019-03-18T00:00:00Z,7,Monday,FALSE,Spring,79
2019,D11,Shooting,2019-03-19T00:00:00Z,93,Tuesday,FALSE,Spring,79
2019,D53,Shooting,2019-03-08T00:00:00Z,100,Friday,FALSE,Spring,79
2019,D52,Stabbing,2019-04-10T00:00:00Z,76,Wednesday,FALSE,Spring,79
2019,D12,Stabbing,2019-04-15T00:00:00Z,110,Monday,FALSE,Spring,79
2019,D13,Shooting,2019-04-21T00:00:00Z,107,Sunday,TRUE,Spring,79
2019,D43,Shooting,2019-04-28T00:00:00Z,135,Sunday,TRUE,Spring,79
2019,D23,Shooting,2019-05-01T00:00:00Z,1,Wednesday,FALSE,Spring,79
2019,D22,Other,2019-04-28T00:00:00Z,11,Sunday,TRUE,Spring,79
2019,D31,Shooting,2019-05-03T00:00:00Z,21,Friday,FALSE,Spring,79
2019,D43,Stabbing,2019-05-05T00:00:00Z,140,Sunday,TRUE,Spring,79
2019,D14,Other,2019-05-21T00:00:00Z,93,Tuesday,FALSE,Spring,79
2019,D52,Stabbing,2019-06-08T00:00:00Z,76,Saturday,TRUE,Summer,79
2019,D51,Other,2019-06-06T00:00:00Z,75,Thursday,FALSE,Summer,79
2019,D43,Shooting,2019-06-27T00:00:00Z,136,Thursday,FALSE,Summer,79
2019,D52,Shooting,2019-06-30T00:00:00Z,77,Sunday,TRUE,Summer,79
2019,D12,Shooting,2019-06-29T00:00:00Z,115,Saturday,TRUE,Summer,79
2019,D12,Shooting,2019-06-29T00:00:00Z,115,Saturday,TRUE,Summer,79
2019,D33,Stabbing,2019-06-27T00:00:00Z,45,Thursday,FALSE,Summer,79
2019,D51,Other,2019-07-01T00:00:00Z,73,Monday,FALSE,Summer,79
2019,D14,Other,2019-07-18T00:00:00Z,83,Thursday,FALSE,Summer,79
2019,D12,Shooting,2019-08-02T00:00:00Z,28,Friday,FALSE,Summer,79
2019,D13,Stabbing,2019-08-07T00:00:00Z,94,Wednesday,FALSE,Summer,79
2019,D54,Shooting,2019-08-09T00:00:00Z,43,Friday,FALSE,Summer,79
2019,D11,Shooting,2019-08-16T00:00:00Z,87,Friday,FALSE,Summer,79
2019,D12,Shooting,2019-08-21T00:00:00Z,115,Wednesday,FALSE,Summer,79
2019,D12,Shooting,2019-08-19T00:00:00Z,23,Monday,FALSE,Summer,79
2019,D31,Shooting,2019-08-25T00:00:00Z,21,Sunday,TRUE,Summer,79
2019,D31,Other,2019-09-04T00:00:00Z,26,Wednesday,FALSE,Fall,79
2019,D43,Other,2019-09-03T00:00:00Z,127,Tuesday,FALSE,Fall,79
2019,D42,Other,2019-04-03T00:00:00Z,118,Wednesday,FALSE,Spring,79
2019,D43,Stabbing,2019-09-11T00:00:00Z,134,Wednesday,FALSE,Fall,79
2019,D13,Shooting,2019-09-16T00:00:00Z,31,Monday,FALSE,Fall,79
2019,D42,Shooting,2019-09-19T00:00:00Z,130,Thursday,FALSE,Fall,79
2019,D41,Other,2019-09-22T00:00:00Z,126,Sunday,TRUE,Fall,79
2019,D22,Shooting,2019-09-24T00:00:00Z,13,Tuesday,FALSE,Fall,79
2019,D51,Other,2019-09-24T00:00:00Z,76,Tuesday,FALSE,Fall,79
2019,D23,Other,2019-12-11T00:00:00Z,1,Wednesday,FALSE,Winter,79
2019,D23,Shooting,2019-09-29T00:00:00Z,2,Sunday,TRUE,Fall,79
2019,D31,Shooting,2019-10-01T00:00:00Z,25,Tuesday,FALSE,Fall,79
2019,D31,Shooting,2019-10-01T00:00:00Z,25,Tuesday,FALSE,Fall,79
2019,D52,Stabbing,2019-10-02T00:00:00Z,76,Wednesday,FALSE,Fall,79
2019,D54,Other,2019-10-07T00:00:00Z,60,Monday,FALSE,Fall,79
2019,D23,Shooting,2019-10-14T00:00:00Z,2,Monday,FALSE,Fall,79
2019,D33,Shooting,2019-10-17T00:00:00Z,48,Thursday,FALSE,Fall,79
2019,D11,Shooting,2019-10-19T00:00:00Z,87,Saturday,TRUE,Fall,79
2019,D53,Other,2019-10-26T00:00:00Z,104,Saturday,TRUE,Fall,79
2019,D53,Stabbing,2019-10-31T00:00:00Z,95,Thursday,FALSE,Fall,79
2019,D22,Shooting,2019-11-04T00:00:00Z,14,Monday,FALSE,Fall,79
2019,D54,Shooting,2019-11-05T00:00:00Z,61,Tuesday,FALSE,Fall,79
2019,D12,Shooting,2019-11-07T00:00:00Z,113,Thursday,FALSE,Fall,79
2019,D13,Shooting,2019-11-16T00:00:00Z,107,Saturday,TRUE,Fall,79
2019,D43,Shooting,2019-11-23T00:00:00Z,138,Saturday,TRUE,Fall,79
2019,D31,Shooting,2019-12-07T00:00:00Z,21,Saturday,TRUE,Winter,79
2019,D33,Shooting,2019-12-11T00:00:00Z,49,Wednesday,FALSE,Winter,79
2019,D31,Shooting,2019-12-15T00:00:00Z,26,Sunday,TRUE,Winter,79
2019,D41,Stabbing,2019-12-10T00:00:00Z,119,Tuesday,FALSE,Winter,79
